bank,year,quarter,question_number,question_text,answer_text,pra_categories,pra_sim,qa_similarity,hedge_count,ans_to_q_len_ratio,fk_grade_answer,evasion_score,evasive_flag
JPM,2025,Q1,19.0,"No, and you also mentioned hundreds of billions of dollars of extra lending if you reduce the CET1 ratio, I guess, back down by one-fifth. One short... No, and you also mentioned hundreds of billions of dollars of extra lending if you reduce the CET1 ratio, I guess, back down by one-fifth. One short...","Yeah. No, I don't think we'll necessarily be through all the uncertainty. I think you'll just know a lot more. And my quote was about, get over it. I wish I hadn't said it. I was specifically referring to tariffs relating to protecting national security. National security is paramount. All things should be subordinated to it. You may need tariffs to help fix some of the problems related to national security. National security is a small part of trade, so – and it's rare earths, penicillin, medical ingredients, certain types of – obviously, you've heard about semiconductors. That was my quote about, get over it. I did not change my view about it. I would like to see the administration negotiate trade deals. I think they'll be good for everybody, and they want to do it too. They've said they want to do it. They've said they're having conversations with 70, 80 different people. And so I do think if the regulators change regulations, it will free up capital and liquidity to finance the system. And I don't – I wouldn't expect an expense drawdown that you're going to see. There will be thousands – hundreds of people, maybe, but it's not going to be passed on. But it will reduce net-net the cost of liquidity and the cost of loans and the cost of mortgages, if it's done right. I specifically pointed out the mortgage issue in my Chairman's letter this year about if they do some of these reforms, the cost of mortgages would come down 70 basis points. If I were them, I'd be focusing on that right now. If you do all – you have to fix LCR, G-SIFI, CCAR, SLR, and I think would free up hundreds of billions of dollars for JPMorgan annually of various types of lending to the system. Some would be markets, some would be middle market loans, et cetera. And I pointed out, if you wanted to look at the big numbers, that loans to deposits are now 70% for the banking system writ large. That used to be 100%, and the reason for that isn't – it's not just capital. It is also LCR, it is also G-SIFI, also – and the question you should ask because you are very smart, Mike, is could you have the same – and I believe you have a safer system, lend more money, have more liquidity, eliminate bank runs, eliminate what happened to First Republic and Silicon Valley, and you could accomplish all of that with completely rational and thoughtful regulations. That's what I would like to see them do. I don't know what's going to happen. We're going to... You can read our – I think our NPRs are public and stuff like that. And so they should do that. Just make a better system. Or you have the best in the world. We've kind of started to cripple it slowly. If you don't – I'd say, you look at these rules and regulations. See Europe. If that's where we want to go. Let's just go there. Yeah. No, I don't think we'll necessarily be through all the uncertainty. I think you'll just know a lot more. And my quote was about, get over it. I wish I hadn't said it. I was specifically referring to tariffs relating to protecting national security. National security is paramount. All things should be subordinated to it. You may need tariffs to help fix some of the problems related to national security. National security is a small part of trade, so – and it's rare earths, penicillin, medical ingredients, certain types of – obviously, you've heard about semiconductors. That was my quote about, get over it. I did not change my view about it. I would like to see the administration negotiate trade deals. I think they'll be good for everybody, and they want to do it too. They've said they want to do it. They've said they're having conversations with 70, 80 different people. And so I do think if the regulators change regulations, it will free up capital and liquidity to finance the system. And I don't – I wouldn't expect an expense drawdown that you're going to see. There will be thousands – hundreds of people, maybe, but it's not going to be passed on. But it will reduce net-net the cost of liquidity and the cost of loans and the cost of mortgages, if it's done right. I specifically pointed out the mortgage issue in my Chairman's letter this year about if they do some of these reforms, the cost of mortgages would come down 70 basis points. If I were them, I'd be focusing on that right now. If you do all – you have to fix LCR, G-SIFI, CCAR, SLR, and I think would free up hundreds of billions of dollars for JPMorgan annually of various types of lending to the system. Some would be markets, some would be middle market loans, et cetera. And I pointed out, if you wanted to look at the big numbers, that loans to deposits are now 70% for the banking system writ large. That used to be 100%, and the reason for that isn't – it's not just capital. It is also LCR, it is also G-SIFI, also – and the question you should ask because you are very smart, Mike, is could you have the same – and I believe you have a safer system, lend more money, have more liquidity, eliminate bank runs, eliminate what happened to First Republic and Silicon Valley, and you could accomplish all of that with completely rational and thoughtful regulations. That's what I would like to see them do. I don't know what's going to happen. We're going to... You can read our – I think our NPRs are public and stuff like that. And so they should do that. Just make a better system. Or you have the best in the world. We've kind of started to cripple it slowly. If you don't – I'd say, you look at these rules and regulations. See Europe. If that's where we want to go. Let's just go there.","['Liquidity risk', 'Capital risk', 'Market risk', 'Operational risk']",0.24938040971755981,0.18147679,3,18.32894736842105,,0.6851000189781189,True
JPM,2025,Q1,20.0,All right. Thank you. Operator: Thank you. Our next question comes from Glenn Schorr with Evercore. Your line is open. All right. Thank you. Operator: Thank you. Our next question comes from Glenn Schorr with Evercore. Your line is open.,"Yeah. I honestly add that to the list of worries. We will be in the crosshairs. That's what's going to happen. And it's okay. We're deeply embedded in these other countries, people like us. But I do think some clients or some countries will feel differently about American banks, and we'll just have to deal with that. Yeah. I honestly add that to the list of worries. We will be in the crosshairs. That's what's going to happen. And it's okay. We're deeply embedded in these other countries, people like us. But I do think some clients or some countries will feel differently about American banks, and we'll just have to deal with that.","['Credit risk', 'Market risk']",0.27190646529197693,0.13738757,0,2.680672268907563,,0.33980000019073486,False
JPM,2025,Q1,21.0,That's a great point. Thanks for that. Appreciate it. That's a great point. Thanks for that. Appreciate it.,"I mean, maybe I'll start with that one, Glenn. So, I guess, I think that your points aren't mutually exclusive. Meaning, I mean, we're always continually improving the franchise. We've talked a lot about inward investment in all of our businesses, including Markets. And so we try to be more complete and invest in technology and work more closely with our clients. So I'm sure we're kind of better at it than we were five years ago, as I think probably everyone is at the margin. I'm not sure that you can associate that with the current performance. I think these just happen to be very favorable conditions that we've managed very successfully. And to your point, I think your specific question of like is there – are there still forms of volatility that can be bad for the Markets franchise? The answer to that question is definitely yes. When you have gappy volatility with no trading volume, people paralyzed, clients unsure what to do, active managers struggling, those environments are bad. So people make fun of the kind of good volatility, bad volatility story, but whether we like it or not, it's real. And in the end, we just have to manage the risks and serve the clients. And as I said earlier, we're happy to see that... Jeremy – I agree. Jeremy, I would add to that. Volatility leads to bigger bid-ask spreads, that, all things being equal, is better. And it leads sometimes to higher volumes. So you've seen really high volumes in FX and interest rate swaps, a whole bunch of different things, treasuries. That's better. But as Jeremy pointed out, sometimes that kind of volatility leads to very low volumes, like you see in DCM today when you don't have these bond deals where you have less trading, when you have – so it will have lower volumes in certain markets and stuff like that. And how it all filters through is almost impossible to tell. But our folks do a great job and we're here to help our clients. So we know that volumes can go up or down and spreads can go up or down. But the plumbing of the system, I would say the plumbing worked well during COVID too. I mean, it wasn't the plumbing that was a problem and wasn't even a problem to go back to some of the real crises we've had, so – but you should always worry about that kind of thing, make sure it stays true. And I do think that the fact that the revenue performance in this quarter is good shouldn't make us lose focus on the importance of the larger fixes around financial resource deployment by regulated banks to supporting the capital markets ecosystem. Everything Jamie's been talking about SLR, LCR, ILST, G-SIB, Basel III Endgame, RWA, the whole panoply of items, which interacts, as we've often talked about and is miss- calibrated, it will, at the margin, make it harder for banks to serve a stabilizing function in a difficult moment. So that remains quite important as a policy priority. Thanks, Glenn. Operator: Thank you. And our final question will go to the line of Saul Martinez with HSBC. You may proceed. I mean, maybe I'll start with that one, Glenn. So, I guess, I think that your points aren't mutually exclusive. Meaning, I mean, we're always continually improving the franchise. We've talked a lot about inward investment in all of our businesses, including Markets. And so we try to be more complete and invest in technology and work more closely with our clients. So I'm sure we're kind of better at it than we were five years ago, as I think probably everyone is at the margin. I'm not sure that you can associate that with the current performance. I think these just happen to be very favorable conditions that we've managed very successfully. And to your point, I think your specific question of like is there – are there still forms of volatility that can be bad for the Markets franchise? The answer to that question is definitely yes. When you have gappy volatility with no trading volume, people paralyzed, clients unsure what to do, active managers struggling, those environments are bad. So people make fun of the kind of good volatility, bad volatility story, but whether we like it or not, it's real. And in the end, we just have to manage the risks and serve the clients. And as I said earlier, we're happy to see that... Jeremy – I agree. Jeremy, I would add to that. Volatility leads to bigger bid-ask spreads, that, all things being equal, is better. And it leads sometimes to higher volumes. So you've seen really high volumes in FX and interest rate swaps, a whole bunch of different things, treasuries. That's better. But as Jeremy pointed out, sometimes that kind of volatility leads to very low volumes, like you see in DCM today when you don't have these bond deals where you have less trading, when you have – so it will have lower volumes in certain markets and stuff like that. And how it all filters through is almost impossible to tell. But our folks do a great job and we're here to help our clients. So we know that volumes can go up or down and spreads can go up or down. But the plumbing of the system, I would say the plumbing worked well during COVID too. I mean, it wasn't the plumbing that was a problem and wasn't even a problem to go back to some of the real crises we've had, so – but you should always worry about that kind of thing, make sure it stays true. And I do think that the fact that the revenue performance in this quarter is good shouldn't make us lose focus on the importance of the larger fixes around financial resource deployment by regulated banks to supporting the capital markets ecosystem. Everything Jamie's been talking about SLR, LCR, ILST, G-SIB, Basel III Endgame, RWA, the whole panoply of items, which interacts, as we've often talked about and is miss- calibrated, it will, at the margin, make it harder for banks to serve a stabilizing function in a difficult moment. So that remains quite important as a policy priority. Thanks, Glenn. Operator: Thank you. And our final question will go to the line of Saul Martinez with HSBC. You may proceed.","['Operational risk', 'Market risk', 'Capital risk', 'Liquidity']",0.3519795536994934,0.063628204,4,55.81481481481482,,0.8246999979019165,True
JPM,2025,Q1,22.0,,"Yeah. So you've slightly answered your own question there, Saul, but it is nonetheless a good question. So let me unpack it a little bit. So the way I think about it is there are some elements of the expense base which automatically reset as a function of the business environment. So we talk about those as volume- and revenue-related expenses. So you will see those come down as a function of the environment. It's also true that there are conceivably certain investment business cases, which depending on how the environment changes, could no longer make sense analyzed in the same way that we analyze them originally, i.e., through the lens of their ability to generate long-term shareholder value through a long investment cycle. And so if for whatever reason the environment changes in such a way as to make certain of those investments less compelling, we would obviously adjust. Of course, the thing that we're not going to do is stop investing in things that we still think are very compelling to our traditional long-term investment lens, simply for the purposes of achieving a cosmetic reduction in expenses in an environment where you may or may not have a reduction in revenues for unrelated reasons. As you well know, that's just not how we run the company. This quarter, as it happens, a question you might have is how are you managing to keep your guidance the same with what you're saying about, for example, the Investment Banking outlook? But it's worth noting that Investment Banking performance this quarter was actually fine. As you know, Markets performance was very strong. And there are also some ups and downs in there, I should note, including the fact that there is some sensitivity to the expense base to the strength of the dollar, or weakness in this case. And while some of that is offset in revenue, it's a little noisy, so that's a factor as well. It's small, but I'm just highlighting that there's some slightly non-obvious things that are non-strategic, obviously. Can I just add a management thing that I think is very important. And I always talk about good expenses and bad expenses and the good expenses of the bankers and branches that we think will pay off and – but there are also bad expenses, which I would put in the category of bureaucracy, lack of efficiency, things you don't need to do. And you can – if you go to – if you read my Chairman's letter, the last section is called Management Learnings. And if you look at companies that over time fail, it's almost always bureaucracy, complacency, arrogance and lack of attention to detail. And so there is – we're making a – I shouldn't say it, but I'm mad at myself for not doing it sooner to spend a little more time that after COVID – the buildup in headcount, the buildup in rules and regulations, the people working or not working from home. After all of those things, we just think there's more efficiency here. And I think some of the – and Mike Mayo mentioned the bit about regulation. He is right. There will be reductions in cost because rules and regulations will be modified a little bit. I mean we – I pointed out resolution/recovery, which is a complete waste of time, is 80,000 pages long. Okay. It will never happen that way. CCAR, which is virtually a waste of time, is 20,000 pages long. Okay. We report 1 trillion – I think it's 1 trillion bits of data every day or something like that to the – all the various regulators and stuff like that. There is this excessive cost built up that we – that hopefully we can get rid of and will reduce the cost of the system and – but it's not the new branches, so. And the folks here are working on, we call it, streamlining. Jenn Piepszak has got a war room going on it. We already have a significant amount of saves and stuff like that, so – and we're having fun doing it. It's like – to me, it's like exercising and eating your spinach. It's what we should be doing. We haven't done it for a while, so – and I apologize to my shareholders for not having done this a little bit sooner. Thank you. We'll talk to you next quarter. Operator: Thank you all for participating in today's conference. You may disconnect at this time and have a great rest of your day. Disclaimer This document contains forward-looking statements within the meaning of the Private Securities Litigation Reform Act of 1995. These statements are based on the current beliefs and expectations of JPMorgan Chase & Co.’s management and are subject to significant risks and uncertainties. Actual results may differ from those set forth in the forward-looking statements. Factors that could cause JPMorgan Chase & Co.’s actual results to differ materially from those described in the forward-looking statements can be found in JPMorgan Chase & Co.’s Annual Report on Form 10-K for the year ended December 31, 2024, which has been filed with the Securities and Exchange Commission and is available on JPMorgan Chase & Co.’s website (https://jpmorganchaseco.gcs-web.com/financial-information/sec-filings), and on the Securities and Exchange Commission’s website (www.sec.gov). JPMorgan Chase & Co. does not undertake to update any forward-looking statements Yeah. So you've slightly answered your own question there, Saul, but it is nonetheless a good question. So let me unpack it a little bit. So the way I think about it is there are some elements of the expense base which automatically reset as a function of the business environment. So we talk about those as volume- and revenue-related expenses. So you will see those come down as a function of the environment. It's also true that there are conceivably certain investment business cases, which depending on how the environment changes, could no longer make sense analyzed in the same way that we analyze them originally, i.e., through the lens of their ability to generate long-term shareholder value through a long investment cycle. And so if for whatever reason the environment changes in such a way as to make certain of those investments less compelling, we would obviously adjust. Of course, the thing that we're not going to do is stop investing in things that we still think are very compelling to our traditional long-term investment lens, simply for the purposes of achieving a cosmetic reduction in expenses in an environment where you may or may not have a reduction in revenues for unrelated reasons. As you well know, that's just not how we run the company. This quarter, as it happens, a question you might have is how are you managing to keep your guidance the same with what you're saying about, for example, the Investment Banking outlook? But it's worth noting that Investment Banking performance this quarter was actually fine. As you know, Markets performance was very strong. And there are also some ups and downs in there, I should note, including the fact that there is some sensitivity to the expense base to the strength of the dollar, or weakness in this case. And while some of that is offset in revenue, it's a little noisy, so that's a factor as well. It's small, but I'm just highlighting that there's some slightly non-obvious things that are non-strategic, obviously. Can I just add a management thing that I think is very important. And I always talk about good expenses and bad expenses and the good expenses of the bankers and branches that we think will pay off and – but there are also bad expenses, which I would put in the category of bureaucracy, lack of efficiency, things you don't need to do. And you can – if you go to – if you read my Chairman's letter, the last section is called Management Learnings. And if you look at companies that over time fail, it's almost always bureaucracy, complacency, arrogance and lack of attention to detail. And so there is – we're making a – I shouldn't say it, but I'm mad at myself for not doing it sooner to spend a little more time that after COVID – the buildup in headcount, the buildup in rules and regulations, the people working or not working from home. After all of those things, we just think there's more efficiency here. And I think some of the – and Mike Mayo mentioned the bit about regulation. He is right. There will be reductions in cost because rules and regulations will be modified a little bit. I mean we – I pointed out resolution/recovery, which is a complete waste of time, is 80,000 pages long. Okay. It will never happen that way. CCAR, which is virtually a waste of time, is 20,000 pages long. Okay. We report 1 trillion – I think it's 1 trillion bits of data every day or something like that to the – all the various regulators and stuff like that. There is this excessive cost built up that we – that hopefully we can get rid of and will reduce the cost of the system and – but it's not the new branches, so. And the folks here are working on, we call it, streamlining. Jenn Piepszak has got a war room going on it. We already have a significant amount of saves and stuff like that, so – and we're having fun doing it. It's like – to me, it's like exercising and eating your spinach. It's what we should be doing. We haven't done it for a while, so – and I apologize to my shareholders for not having done this a little bit sooner. Thank you. We'll talk to you next quarter. Operator: Thank you all for participating in today's conference. You may disconnect at this time and have a great rest of your day. Disclaimer This document contains forward-looking statements within the meaning of the Private Securities Litigation Reform Act of 1995. These statements are based on the current beliefs and expectations of JPMorgan Chase & Co.’s management and are subject to significant risks and uncertainties. Actual results may differ from those set forth in the forward-looking statements. Factors that could cause JPMorgan Chase & Co.’s actual results to differ materially from those described in the forward-looking statements can be found in JPMorgan Chase & Co.’s Annual Report on Form 10-K for the year ended December 31, 2024, which has been filed with the Securities and Exchange Commission and is available on JPMorgan Chase & Co.’s website (https://jpmorganchaseco.gcs-web.com/financial-information/sec-filings), and on the Securities and Exchange Commission’s website (www.sec.gov). JPMorgan Chase & Co. does not undertake to update any forward-looking statements","['Liquidity', 'Market risk']",0.26699650287628174,0.035446472,3,10362.0,,0.8579999804496765,True
JPM,2025,Q2,1.0,,"Let me take the second part of that first. So, we have our centered capital hierarchy that we recite a lot, and I don't want to bore you by reciting it again. But I think it's important because it does serve as a guide in this context, right? So, we deploy our capital against organic and inorganic growth, and we ensure a sustainable dividend. And with what's left, we do buybacks. And so, we've talked about how excess capital's earnings in store. You saw this quarter that we actually had some financial resource usage that came through and actually meant that, despite keeping the buybacks relatively constant and having the organic capital generation be relatively constant, the CET1 ratio dropped a little bit as a function of increased usage organically showing up in RWA expansion. So, we're doing what we want to do. But clearly, it is a big amount of excess and that does mean that everything is on the table as it always is, and that includes potentially inorganic things. Now, obviously, that needs to be done carefully. I think acquisitions have a high bar, both financially, strategically, and importantly, in some cases, culturally. And we also need to think carefully about things that work outside the regulated perimeter, might not work inside the regulated perimeter as well. We have learned some lessons. We don't want to overlearn those lessons. But in the end, sometimes we lean in a little more, sometimes we lean in a little less, but we wouldn't be doing our jobs if we weren't thinking about it. I don't particularly think, other than fundamentally whether things are permissible or not, that the regulatory environment right now, particularly shapes our thinking on that front. Can I say just a broader point about regulations. I think it's very important that the regulators step back and kind of look at the big picture now, not just one picture. So, nothing's happened yet. I think they should be looking at all these things. But if you look at SLR, G-SIFI, CCAR, Basel III, FSRT, the overlap, the duplication, I actually believe that you can make the system simpler, cheaper, more effective, more transparent and safer. And the things like Silicon Valley Bank and First Republic did not need to happen if you just modify some things and you create more liquidity, more loans and a safer system. And that's really what they should be looking at, not just SLR. And so, I'm hoping that over time they do that. And the second thing I'd add to that which I think is even maybe more important is, they should ask the question, what do they actually want in our public markets versus our private markets, et cetera. We've gone from 8,000 public companies, I'm talking about like 25 years ago, to 4,000 today. That's happened overseas. Public markets overseas have gotten smaller and smaller. Obviously, I'm not against private credit; private credit is growing. And how do you really want to structure this? And why is it happening? Is that a good thing for America? And so, I just – it is time that they take a step back. I hear sometimes from some pundits that there's been relaxing of rules and regulations, absolutely not. There's been nothing but increasing them for the better part of 15 years. They should take a deep breath, step back and look at the system and answer the question, how can we make it better and stronger for the economy and all involved. And maybe sort of gone a bit long here, but just to expand and go into a little bit of detail there. I will note that Vice Chair Bowman, gave a speech on her vision having come into the new seat for ongoing work and regulation. And I think it's a speech that's pretty comprehensive and lays out some of what Jamie is saying in terms of like the to-do list. I think at the margin, we do understand the desire to sort of knock some things off the to-do list that have been on it for a long time and clearly need to be addressed like SLR. But at the same time that that happens, the holistic review done properly across not only capital, but also liquidity, resolution, et cetera, is clearly quite important. More narrowly, in the near term, I think we continue to feel very strongly that of all the things that are out there, one of the worst is G-SIB, in the sense of both the original gold plating, the sort of deep conceptual flaws in the framework itself, and the failure to recalibrate it for growth since it was put into effect. And I think one of the things that's maybe a little bit underdiscussed there is the extent to which it specifically creates strong disincentives for American banks to be strong and globally competitive. And that is, it seems to me, the exact opposite of what we want. So, that's really one of the ones that needs to get attacked pretty aggressively, I would say. Let me take the second part of that first. So, we have our centered capital hierarchy that we recite a lot, and I don't want to bore you by reciting it again. But I think it's important because it does serve as a guide in this context, right? So, we deploy our capital against organic and inorganic growth, and we ensure a sustainable dividend. And with what's left, we do buybacks. And so, we've talked about how excess capital's earnings in store. You saw this quarter that we actually had some financial resource usage that came through and actually meant that, despite keeping the buybacks relatively constant and having the organic capital generation be relatively constant, the CET1 ratio dropped a little bit as a function of increased usage organically showing up in RWA expansion. So, we're doing what we want to do. But clearly, it is a big amount of excess and that does mean that everything is on the table as it always is, and that includes potentially inorganic things. Now, obviously, that needs to be done carefully. I think acquisitions have a high bar, both financially, strategically, and importantly, in some cases, culturally. And we also need to think carefully about things that work outside the regulated perimeter, might not work inside the regulated perimeter as well. We have learned some lessons. We don't want to overlearn those lessons. But in the end, sometimes we lean in a little more, sometimes we lean in a little less, but we wouldn't be doing our jobs if we weren't thinking about it. I don't particularly think, other than fundamentally whether things are permissible or not, that the regulatory environment right now, particularly shapes our thinking on that front. Can I say just a broader point about regulations. I think it's very important that the regulators step back and kind of look at the big picture now, not just one picture. So, nothing's happened yet. I think they should be looking at all these things. But if you look at SLR, G-SIFI, CCAR, Basel III, FSRT, the overlap, the duplication, I actually believe that you can make the system simpler, cheaper, more effective, more transparent and safer. And the things like Silicon Valley Bank and First Republic did not need to happen if you just modify some things and you create more liquidity, more loans and a safer system. And that's really what they should be looking at, not just SLR. And so, I'm hoping that over time they do that. And the second thing I'd add to that which I think is even maybe more important is, they should ask the question, what do they actually want in our public markets versus our private markets, et cetera. We've gone from 8,000 public companies, I'm talking about like 25 years ago, to 4,000 today. That's happened overseas. Public markets overseas have gotten smaller and smaller. Obviously, I'm not against private credit; private credit is growing. And how do you really want to structure this? And why is it happening? Is that a good thing for America? And so, I just – it is time that they take a step back. I hear sometimes from some pundits that there's been relaxing of rules and regulations, absolutely not. There's been nothing but increasing them for the better part of 15 years. They should take a deep breath, step back and look at the system and answer the question, how can we make it better and stronger for the economy and all involved. And maybe sort of gone a bit long here, but just to expand and go into a little bit of detail there. I will note that Vice Chair Bowman, gave a speech on her vision having come into the new seat for ongoing work and regulation. And I think it's a speech that's pretty comprehensive and lays out some of what Jamie is saying in terms of like the to-do list. I think at the margin, we do understand the desire to sort of knock some things off the to-do list that have been on it for a long time and clearly need to be addressed like SLR. But at the same time that that happens, the holistic review done properly across not only capital, but also liquidity, resolution, et cetera, is clearly quite important. More narrowly, in the near term, I think we continue to feel very strongly that of all the things that are out there, one of the worst is G-SIB, in the sense of both the original gold plating, the sort of deep conceptual flaws in the framework itself, and the failure to recalibrate it for growth since it was put into effect. And I think one of the things that's maybe a little bit underdiscussed there is the extent to which it specifically creates strong disincentives for American banks to be strong and globally competitive. And that is, it seems to me, the exact opposite of what we want. So, that's really one of the ones that needs to get attacked pretty aggressively, I would say.","['Credit risk', 'Capital risk', 'Market risk', 'Capital adequacy']",0.29009538888931274,0.017192282,5,9568.0,,0.8795999884605408,True
JPM,2025,Q2,2.0,,"I mean, we've talked about that a little bit over time. Obviously, we're not fundamentally capital constrained right now. So, I mean, in addition to the fact that capital isn't the only financial resource that we need to allocate, I would say, the larger point is that any good franchise business that it makes sense from a risk perspective and clears the cost of equity is going to get done, within reason, subject to obvious caveats. So... Inorganic, it's a good discipline to always be looking. I wouldn’t have high expectations that will be how we use a lot of capital. And I think it's a very big plus that we can grow organically in every business we're in without having to stretch. Thank you. Operator: Thank you. Next we will go to the line of Betsy Graseck from Morgan Stanley. You may proceed. I mean, we've talked about that a little bit over time. Obviously, we're not fundamentally capital constrained right now. So, I mean, in addition to the fact that capital isn't the only financial resource that we need to allocate, I would say, the larger point is that any good franchise business that it makes sense from a risk perspective and clears the cost of equity is going to get done, within reason, subject to obvious caveats. So... Inorganic, it's a good discipline to always be looking. I wouldn’t have high expectations that will be how we use a lot of capital. And I think it's a very big plus that we can grow organically in every business we're in without having to stretch. Thank you. Operator: Thank you. Next we will go to the line of Betsy Graseck from Morgan Stanley. You may proceed.","['Capital risk', 'Capital adequacy', 'Liquidity']",0.33031028509140015,-0.0011221953,2,1610.0,,0.9,True
JPM,2025,Q2,3.0,,"It's all of the above, Betsy, because we are the Switzerland of financing. We do everything, and we saw a lot of activity come in late in the quarter. It's all of the above, Betsy, because we are the Switzerland of financing. We do everything, and we saw a lot of activity come in late in the quarter.","['Capital adequacy', 'Liquidity']",0.34970054030418396,0.1607115,0,302.0,,0.45969998836517334,False
JPM,2025,Q2,4.0,,"So, deposit token is effectively the same thing. You're moving money by token, you can pay interest. It's J.P. Morgan Deposit. And stablecoin – we're going to be involved in both J.P. Morgan Deposit coin and stablecoins to understand it, to be good at it. We don't know exactly – I think they're real, but I don't know why you'd want a stablecoin as opposed to just payment. But I do think you have fintech. These guys are very smart. They're trying to figure out a way to create bank accounts and get into payment systems and rewards programs. And we have to be cognizant of that. The way to be cognizant is to be involved. So, we're going to be in it and learning a lot, and a player. So, deposit token is effectively the same thing. You're moving money by token, you can pay interest. It's J.P. Morgan Deposit. And stablecoin – we're going to be involved in both J.P. Morgan Deposit coin and stablecoins to understand it, to be good at it. We don't know exactly – I think they're real, but I don't know why you'd want a stablecoin as opposed to just payment. But I do think you have fintech. These guys are very smart. They're trying to figure out a way to create bank accounts and get into payment systems and rewards programs. And we have to be cognizant of that. The way to be cognizant is to be involved. So, we're going to be in it and learning a lot, and a player.","['Liquidity', 'Credit risk']",0.246379554271698,0.037139863,1,1374.0,,0.7310000061988831,True
JPM,2025,Q2,5.0,Excellent. Okay. Thank you so much for that. Excellent. Okay. Thank you so much for that.,"So, this is very important. So forget pricing for a second, we are in favor of the customer, but we think the customer has the right to if they want to share their information. What we ask people to do is, what do they – do they actually know what's being shared? What is actually being shared? It shouldn’t be everything. It should be what their customer wants. It should have a time limit because some of these things went on for years. It should not be remarketed or resold to third parties. And so, we're kind of in favor of all that, done properly. And then the payment, it just costs a lot of money to set up the APIs and stuff like that to run the systems protection. So, we just think it should be done and done right. And that's the main part. It's not like you can't do it. The last thing is a liability shift. I mean, I don't think JPMorgan should be responsible if you've given your bank passcodes to third parties who market and do a whole bunch of stuff with it, and then you get scammed or fraud through them, they should be responsible. And we want real clarity about that. And if you see today, a lot of these scams and frauds run through third party social media and stuff like that, there should be a little more responsibility on their part so we can all do a better job for the customer. That's why. Thanks, Betsy. Operator: Thank you. Next we will go to the line of Steven Alexopoulos from TD Cowen. You may proceed. So, this is very important. So forget pricing for a second, we are in favor of the customer, but we think the customer has the right to if they want to share their information. What we ask people to do is, what do they – do they actually know what's being shared? What is actually being shared? It shouldn’t be everything. It should be what their customer wants. It should have a time limit because some of these things went on for years. It should not be remarketed or resold to third parties. And so, we're kind of in favor of all that, done properly. And then the payment, it just costs a lot of money to set up the APIs and stuff like that to run the systems protection. So, we just think it should be done and done right. And that's the main part. It's not like you can't do it. The last thing is a liability shift. I mean, I don't think JPMorgan should be responsible if you've given your bank passcodes to third parties who market and do a whole bunch of stuff with it, and then you get scammed or fraud through them, they should be responsible. And we want real clarity about that. And if you see today, a lot of these scams and frauds run through third party social media and stuff like that, there should be a little more responsibility on their part so we can all do a better job for the customer. That's why. Thanks, Betsy. Operator: Thank you. Next we will go to the line of Steven Alexopoulos from TD Cowen. You may proceed.","['Operational risk', 'Credit risk', 'Risk management']",0.21014249324798584,0.0054097176,3,31.977777777777778,,0.8935999870300293,True
JPM,2025,Q2,6.0,,"We use LLMs, and we're going to be agnostic about that, too. There's no reason for us to own one. At least we can't figure out why that would make sense. We will use it, and we will obviously be important in using our data to help our customers. Yeah. And on the question of inorganic deployment, I would sort of blend my comments with Jamie's, right? In the end, I'm just asserting that, of course, we need to look at inorganic opportunities; and of course, that's a question that comes up given our current excess capital position. But Jamie said clearly that he doesn't think that's particularly likely for some of the reasons that you emphasized, it's not easy to imagine a deal that would actually make sense. We do a lot of small ones by the way, which you've seen. We use LLMs, and we're going to be agnostic about that, too. There's no reason for us to own one. At least we can't figure out why that would make sense. We will use it, and we will obviously be important in using our data to help our customers. Yeah. And on the question of inorganic deployment, I would sort of blend my comments with Jamie's, right? In the end, I'm just asserting that, of course, we need to look at inorganic opportunities; and of course, that's a question that comes up given our current excess capital position. But Jamie said clearly that he doesn't think that's particularly likely for some of the reasons that you emphasized, it's not easy to imagine a deal that would actually make sense. We do a lot of small ones by the way, which you've seen.","['Capital risk', 'Liquidity', 'Market risk']",0.3689922094345093,0.07148549,1,1544.0,,0.6902999877929688,True
JPM,2025,Q2,7.0,"Without an answer. Okay. Fair enough. Thanks for taking my questions. Operator: Thank you. Next, we will go to the line of Ebrahim Poonawala from Bank of America Merrill Lynch. You may proceed. Without an answer. Okay. Fair enough. Thanks for taking my questions. Operator: Thank you. Next, we will go to the line of Ebrahim Poonawala from Bank of America Merrill Lynch. You may proceed.","That's a great question and we’ll leave it it remaining as a question. Well, Steven, you're raising a very important point about interoperability of stablecoins and deposits and movement of money and what problem you're trying to solve, but you're raising great points. You can assume we're thinking about all that. That's a great question and we’ll leave it it remaining as a question. Well, Steven, you're raising a very important point about interoperability of stablecoins and deposits and movement of money and what problem you're trying to solve, but you're raising great points. You can assume we're thinking about all that.","['Liquidity risk', 'Liquidity', 'Market risk']",0.3604969382286072,0.32827196,1,1.6288659793814433,,0.19200000166893005,False
