section,question_number,answer_number,speaker_name,role,company,content,year,quarter,is_pleasantry,source_pdf
qa,,4.0,Pam Kaur,management,HSBC,"And Ed, very happy to, offline, go through with you on the equity accounting treatment and the rest in detail.",2025,Q1,False,250429-1q-2025-earnings-release-investors-and-analysts-call-transcript.pdf
qa,,5.0,Georges Elhedery,management,HSBC,"Thank you very much, Ed.",2025,Q1,True,250429-1q-2025-earnings-release-investors-and-analysts-call-transcript.pdf
qa,10.0,,Katherine Lei,Analyst,JP Morgan,"Thank you.  I have two questions.  The first one, I still want to ask about the tariff scenario, because I think for at least investors in this part of the world, I think it’s widely expected that the Chinese government will have more stimulus policy because of the tariff s.  So in your downside scenario analysis, have you incorporated some of the positive impact from the stimulus policies which could potentially be benefitting the Hong Kong, China market?  I think this is number on e. Number two, I still want to ask about loan growth, because now the guidance is there will be muted  loan demands in 2025.  When we’re giving this type of guidance, what sort of tariff environments are we incorporating?  Also, is there any guidance on, say, for example, deposit growth and also banking asset or interest -generating asset growth?  How should  we look at this whole thing?  Thank you.",2025,Q1,True,250429-1q-2025-earnings-release-investors-and-analysts-call-transcript.pdf
qa,,1.0,Georges Elhedery,management,HSBC,"Thank you, Katherine. Katherine, I’m going to make some comments on your first question and I’ll ask Pam to take it forward, as well as the loan growth question which gives you an overlook.  Firstly, we recognise indeed there is a lot of potential for China to take policy measures and other measures to stimulate the economy, and we would be very encouraged by that.  We’re confident about the outlook for China.  We’re optimistic that these measures, as they are taken and they will be taken,  will have a positive impact on the economy. We believe in the foundational strength of the Chinese economy and we’re very encouraged to see the pick -up in retail sales and therefore the pick -up in domestic consumption also.  So on the whole, our main sce nario is that we are confident in the medium - to long -term outlook in China.  This being said, in the plausible adverse downside scenario, we have not taken into account some of these potential positive impacts which may be, or are unlikely to come.  Pam ?",2025,Q1,True,250429-1q-2025-earnings-release-investors-and-analysts-call-transcript.pdf
qa,,2.0,Pam Kaur,management,HSBC,"Yeah, thanks, Katherine.  So absolutely, being a stress downside scenario, plausible but severe, we typically take the downside.  We don’t take the upside of the mitigating actions or any other policy measures.  It’s purely tariffs and retaliator y tariffs in a plausible range.  So all said and done, just want to reaffirm it was all calculated as part of the target RoTE guidance that we are giving. On loan growth, the situation is, in some ways, similar to where were at the end of Q4, because macroeconomic uncertainty delays decision -making, so we are not seeing any of those capex decisions being brought forward.  They were delayed.  They will continue to be delayed. Hopefully at some stage, some certainty remains there will be loan growth.  We are also monitoring very closely to see if there is any increase in drawdowns, just lik e we observed in Q2 of 2020.  At this point of time, there is no increa se in drawdowns.  So overall from a loan growth perspective, I will say still muted in terms of what we are seeing.  The only thing I would say is that if there is continued tariff uncertainty, you will see maybe a little bit of pick -up from an OpEx perspe ctive on working capital, because then you have to pay important duties up front and there’s some delays and some of the money’s coming and so on, so that will have an impact.  But from a materiality perspective, the real driver for our banking NII guidanc e of $42 billion is really deposits, for which we have a very strong franchise.  We are in a privileged position to be a trusted partner for our customers, and we expected that to grow.  Of course, there’ll be a bit of seasonal fluctuation quarter -on-quarter, bu t overall that trend has continued.",2025,Q1,False,250429-1q-2025-earnings-release-investors-and-analysts-call-transcript.pdf
qa,,3.0,Georges Elhedery,management,HSBC,"Thank you very much, Katherine.",2025,Q1,True,250429-1q-2025-earnings-release-investors-and-analysts-call-transcript.pdf
qa,11.0,,Yan Jiahui,Analyst,CICC,"Thanks for taking my questions.  My question is also about tariffs.  Could you give an example of how your major clients react to tariff policy in April?  Are they facing a sharp decline in business demand or are they actively seeking the solutions to reduce the effect of tariffs, or just to cut their business?  And how HSBC help them navigate through the challenge from the tariffs, and beyond risks, have we seen any new business opportunities for HSBC in this context?  Thank you. Page 13 of 13",2025,Q1,True,250429-1q-2025-earnings-release-investors-and-analysts-call-transcript.pdf
qa,,1.0,Georges Elhedery,management,HSBC,"Thank you very much for your question.  So yes, indeed.  First, the customers aren’t taking any decisions in panic.  Customers are essentially in wait -and-see mode.  A number of capex  or large investments have been slowed down, and certainly trade between China and the US, we’ve seen a major slowdown.  But on the whole, customers are looking at their business models.  They are looking at their supply chains.  They’re looking at ways to  create more resilience in their business, and we’re de finitely here to help them.  As I said earlier, we are our customers’ trusted banking partner.  They trust our financial strength, the strength of our balance sheet, of our proposition.  They trust the stability of our commitments to support them through t heir needs and through all predictable and unpredictable times, and very importantly, they trust our expertise.  We have more than 5,000 trade experts in more than 50 jurisdictions working with clients to help them think through what this means for their b usiness model, and how they can help them adapt and adjust and create resilience.  So therefore, in an environment like this one, we expect to deepen relationships with clients.  We expect to acquire new clients and to consolidate our position as a leading trade bank, and we expect to make hopefully a difference for our customers in navigating these uncertainties. Thank you very much, Yan.  I think we addressed all the questions, so I want to take this opportunity to thank all of you for your questions.  In closing, we had a strong quarter marked by momentum in our earnings, discipline in our execution and confidenc e in our ability to deliver our targets.  Neil  and the team are available for any follow -up questions with our investor relations experts.  Meanwhile, Pam and I look forward to speaking with you again soon.  Enjoy the rest of the day.  Thank you.",2025,Q1,True,250429-1q-2025-earnings-release-investors-and-analysts-call-transcript.pdf
presentation,,,Georges Elhedery,Group Chief Executive,HSBC,"Welcome, all, to today’s call. I’m joined by Pam. Before Pam takes you through the second quarter numbers, I will cover three items: our first half performance, the external environment and the progress we’re making against the targets we set out. Turning to our performance, the momentum we saw in the first quarter continued into the second quarter. Our half-year performance was strong. Excluding notable items, revenue in the first half grew 6% to $35.4 billion. Profit before tax was 5% higher at $18.9 billion. On the same basis, annualised return on tangible equity was 18.2%, up 1.2% year-on-year. Our four businesses sustained momentum in their earnings. In our Hong Kong home market business, we attracted 100,000 new-to-bank customers every month this year on average, reflecting strong customer growth and solid deposit inflows. In our UK home market business, our loan book grew by $6 billion over the quarter on a constant currency basis. We were particularly encouraged by signs of recovery in lending, growth and Commercial Banking, with loans growing by $3.5 billion on the same basis. We grew Fee and other income in both Wealth and Wholesale Transaction Banking. For the second quarter, we announced a $0.10 dividend per share alongside a share buy-back of up to $3 billion. This brings total shareholder distributions in respect of the half-year to $9.5 billion. Turning to the external environment, we enter this period of uncertainty from a position of strength. In this complex environment, customers are looking for a trusted financial partner. Our differentiated strengths are clear. First, our hallmark financial strength, underpinned by a strong balance sheet and high-quality credit portfolio, has helped us deepen our customer relationships and grow deposits by $83 billion from the same period last year. This is after adding back balances held for sale. Our $1.7 trillion deposit base drives the lion’s share of our banking NII. Despite HIBOR headwinds, other tailwinds have allowed us to reiterate our full- year banking NII guidance of around $42 billion. In Hong Kong commercial real estate, while some short-term challenges remain, we are confident in the overall credit quality of the book. Second, our long-standing experience of facilitating financial flows globally and our international network, especially across the world’s fastest-growing trade and investment routes. We delivered 5% growth in Wholesale Transaction Banking Fee and other income in the second quarter. Our Trade Fee and other income grew by 4%, reflecting our leading position across fast-growing intra-regional trade corridors, as well as our continued investments in the services trade sector. We have 5,000 trade specialists in more than 50 markets operating on both sides of trade flows. They bring significant expertise and real-time insight to our customers. Third, we are seeing continued momentum in our Wealth business. We are ideally placed to capture the increasing number of affluent and high-net-worth customers in the fastest-growing wealth markets in Asia and the Middle East, where we are investing at scale. Turning next to the progress we are making against our organisational simplification targets, as set out in February, this initiative is meant to make the group simple and more agile. Cost efficiency is one of the benefits. We are on track to deliver the circa $1.5 billion of simplification saves by the end of 2026. To remind you, these are primarily through the de-duplication of roles and will have no meaningful impact on revenue. The saves will be taken straight to the bottom line, $0.4 billion of which will be in the P&L in 2025, revised upwards from $0.3 billion, and the full $1.5 billion will be fully realised in 2027. Pam will go into more details. Turning to the progress we’re making in our exit of non-strategic activities, we are progressing at pace. We have rigorously reviewed our portfolio against our strategic priorities. Since the first quarter results, we have announced the sale of our business in Uruguay, UK life insurance subsidiary, German custody business, and German fund administration business, our stake in Grupo Galicia, and our French portfolio of home and other loans retained following the disposal of our retail operations in France. While Asia is at the heart of our growth strategy, we want to provide clarity on our footprint in Asia. Earlier this year, we commenced a targeted strategic review of our retail business in four markets in Asia. Three of these reviews – Australia, Indonesia and Sri Lanka – are ongoing, and no decisions have been made yet. The fourth in Bangladesh has completed, and we will start to wind down the retail business there in the second half of this year. To be clear, our Corporate Institutional Banking business is unaffected by these reviews, and all four markets remain critical to our international network for CIB customers. Costs released from the exits of our non-strategic activities will be invested in our priority growth areas. These are areas where we have clear competitive advantage and can generate accretive returns. Let’s turn to them now. We are investing with intent. In our home markets, we said we would expand the number of wealth centres and enhance our wealth capabilities. In Hong Kong, which is set to become the world’s leading cross-border wealth hub, we have opened one new state-of-the-art wealth centre, with two more opening in the coming month. In the UK, we have opened our first wealth centre in London and reduced the threshold for Wealth investments. We have also relaunched our Premier wealth brand targeting mass affluent customers. In the UK also, our improved coverage model for SME banking is bringing our relationship managers closer to customers. This is reflected in our Trustpilot score, which has improved to a four-star ranking. In CIB, we launched HSBC TradePay for Import Duties. It targeted financing solutions for our US customers, which simplifies the payment of import duties whilst helping them optimise working capital. We have also launched HSBC tokenised deposit services in Hong Kong and Singapore, with the UK and Luxembourg expected to launch in September, and the US, UAE and other markets in 2026. These next-generation programmable cross-border payments move money in real time, always on, across our network. They are a step towards our ambition of delivering global instant cross-border payments. We have also enhanced our payment tracking solution, which now provides a global view of payment status, improving our client experience. In IWPB, we have opened 13 dedicated wealth centres, including in mainland China, Singapore and Malaysia. We have also refreshed our Premier banking proposition, which will launch in the UAE, India, Malaysia and the US in the second half of this year. In the UAE, which is home to more than 200 nationalities, we have simplified our onboarding process for certain customers to open a bank account before they relocate into the UAE. Each of these will drive customer acquisition, deepen wealth penetration, grow our share of mandates and enable us to capture greater share of corridor flows. Finally, we are modernising the bank through AI, GenAI and automation. We are improving our technology productivity with coding assistance. Today, more than 20,000 engineers are 15% more efficient in coding because of our new tools. GenAI is being used across five CIB markets to bring process efficiency to our credit analysis write-ups. We are also focused on improving customer service through AI-supported mobile apps and strengthened contact centre capabilities. The key message is we have continued ramping up investments in these areas. Further momentum will build as our exits complete, releasing investment capacity to redeploy into our priority growth areas in line with our disciplined cost and capital allocation framework. In summary, we enter this uncertain macroeconomic environment from a position of distinctive strength, underpinned by our hallmark financial strength, our global connectivity and our expertise. We remain well positioned to support our customers as their trusted financial partner. We have strong momentum in our business and are well positioned for growth. We are investing for growth, and we are delivering growth, and we are executing our strategy with discipline and at pace. The positive progress we’re making gives us confidence in our ability to deliver our targets. We reaffirm our mid-teens return on tangible equity guidance, excluding notable items, for each of 2025, 2026 and 2027. Let me now hand over to Pam. Thank you.",2025,Q2,False,250731-2q-interim-results-2025-presentation-to-investors-and-analysts-transcript.pdf
presentation,,,Pam Kaur,Group Chief Financial Officer,HSBC,"Thank you, Georges. Thank you everyone for joining. At full-year, I said we would focus on three things: discipline, in the way we prioritise and maintain strong cost control while ensuring investment rigour for growth; performance, in the way we gear our financial strategy towards achieving our mid-teens returns target; delivery, in the way we enhance operating leverage and support our customers. The second quarter numbers show discipline, performance and delivery across the bank. Let’s turn to the details. First, the income statement. I’ll be excluding notable items of $2.8 billion this quarter from my performance commentary. Of the $2.8 billion, $2.1 billion are related to Bank of Communications. $1.1 billion of this results from its share issuance, which diluted our interest to 16%. It is booked in Other operating income, as flagged in the first quarter. The balance, a $1 billion impairment, is booked in Associates. A separate $0.7 billion relates to restructuring and other charges, which are in the cost line. Slide 22 sets these figures out. Annualised return on tangible equity, ROTE, was 17.7% in the second quarter. Revenue grew 5% year on year to $17.7 billion. This was driven by Fee and other income. Profit before tax was $9.2 billion, stable year on year. We have revised our full-year ECL guidance to around 40 basis points from 30 to 40 basis points. The increase in the second quarter ECL partly relates to Hong Kong commercial real estate, which I will discuss further. We remain on track to achieve our target of around 3% cost growth in 2025 compared to 2024 on a target basis. Looking at capital and distributions, our CET1 capital ratio was 14.6%. We have announced a second interim dividend of 10 cents per share alongside a new share buyback of up to $3 billion. We have now reduced our share count by 13% since the first quarter of 2023. As always, a decision on future share buybacks will be made on a quarterly basis and depends on organic capital generation and the capital needs of the business. The 50% dividend payout is at the top of our capital use hierarchy. We look to grow the business where we see significant opportunities over time. We then absorb other capital demands that emerge. The buyback is the flexible, residual means of capital distribution. Let’s now turn to our business segment performance. Our four businesses performed strongly with revenue growing in each. Each one is making mid-teens ROTE or better. In Hong Kong, we attracted a further 300,000 new-to-bank customers in the second quarter, representing 600,000 for the first half. We also grew deposits by 9% over the last 12 months on a constant currency basis. In our UK business, our loan book grew by 4% year on year on the same basis, with mortgages and commercial lending standing out. Since we relaunched our UK Premier proposition earlier this year, we have seen our average weekly customer acquisition more than double. In IWPB, Fee and other income grew 21% year on year. Across our Wealth businesses, Fee and other income grew in the second quarter by 22%. Across these Wealth businesses, we attracted net new invested assets of $22 billion in the quarter, with $11 billion booked in Asia. For the last 12 months, net new invested assets were $75 billion. In Wholesale Transaction Banking, we grew Fee and other income by 5% on a constant currency basis year on year, given market volatility. Moving to the group revenue story, revenue grew 5% year on year to $17.7 billion. This was driven by Fee and other income, which I will discuss further in a moment. Banking NII remained broadly stable on the first quarter, reflecting lower interest rates partly offset by the repricing of the structural hedge. Our structural hedge, now $578 billion, has reduced the sensitivity of our revenues to interest rate cuts. Regarding HIBOR, as a reminder, under the Linked Exchange Rate System, the Hong Kong dollar is maintained within a trading band via the HKMA’s commitment to buy or sell Hong Kong dollars when the exchange rate hits either the strong side or weak side of the band. During the second quarter, we saw market-driven interventions after the Hong Kong dollar appreciated to the strong side, which added liquidity to the market and led to a notable drop in HIBOR rates. Forward market indicators suggest that the one-month HIBOR is expected to rise gradually back above 2% during the third quarter. We remain confident in the prospects for our business and in the outlook for Hong Kong. Slide 24 in the appendix sets out more detail around Hong Kong dollar sensitivity. We still expect banking NII of around $42 billion in 2025. Within this, lower HIBOR is a headwind. A weaker dollar is a tailwind. There are many other moving parts. Moving to Fee and other income, as I mentioned, Wholesale Transaction Banking grew 5% year on year. This reflects how closely we have been working with our customers to adapt to a changing operating environment. We are pleased this translated into strong revenue. Growth was driven by a strong FX performance, up 7%, capturing elevated client activity due to market volatility and geopolitical events. Global Trade Solutions increased 4%, driven by guarantees, as we supported customers to build out infrastructure and expand production facilities. Securities Services was up 3% due to higher asset balances as a result of improved valuations and new customer mandates, particularly in Asia and the Middle East. Global Payments Solutions increased 1%, including higher volumes in cross-border and real-time payments. In Wealth, Fee and other income increased 22% year on year with growth across all products. This represents our sixth consecutive quarter of double-digit fee growth as the strong momentum from the first quarter continued in the second quarter. We also benefited from higher customer activity levels in Asia, particularly in Hong Kong, where the stronger stock market drove greater customer activity.",2025,Q2,True,250731-2q-interim-results-2025-presentation-to-investors-and-analysts-transcript.pdf
presentation,,,,,,"The investments we are making in our Wealth business are translating into results: $22 billion of net new invested assets, $11 billion of which were in Asia. $13.5 billion CSM balance – a new record. Wealth invested assets are now $1.4 trillion, up 12% year on year. Our $75 billion of net new invested assets over the last 12 months show that, while an element of our second quarter performance was transactional, there are many positive drivers of our business. On credit, our second quarter ECL charge was $1.1 billion. This includes some corporate impairments in the UK and US, Mexico retail and an ECL charge for Hong Kong commercial real estate. A part of this quarter’s Hong Kong ECL reflects commercial real estate model updates and adjustments. The balance reflects what is still a weak commercial real estate market. Office rents are still declining somewhat; office and retail values are softening. Slide 25 in the appendix provides more detail on the portfolio. Challenges are concentrated in the secured portfolio, particularly with retail and office property collateral. Credit migration in the first half was predominantly in this book. We are now guiding to a group ECL charge of around 40 basis points for the full-year 2025. This new guidance includes our updated outlook on Hong Kong commercial real estate. On costs, we are taking a disciplined approach to cost management and are on track to achieve our target of around 3% cost growth in 2025 compared to 2024 on a target basis. We are also on track to deliver $0.4 billion of simplification savings into the P&L in 2025. This is an improvement compared to our previous expectation of $0.3 billion. Overall, in the first half, we have taken actions that deliver $0.7 billion of future cost saves. In 2025, we expect to have taken actions that will result in saves of $1 billion. In 2027, the full $1.5 billion of cost saves will be in the P&L. As Georges highlighted, we are also making positive progress in our reallocation efforts. We have announced seven exits since the first quarter. As we exit non-strategic activities, we will be accelerating investment into our four businesses. Georges set out earlier the progress we are already making. On loans and deposits, the loan book was broadly stable with growth in the UK. Deposits, a structural source of strength for us, were up 5% or $83 billion over the last 12 months, adjusting for the balances we have reclassified to held for sale, notably relating to our custody business in Germany in the second quarter. When combined with the $75 billion of net new invested assets over the same period, these show potential drivers of future income. Turning to capital, our CET1 ratio was 14.6%. Overall, we have delivered a good capital number this quarter, even with the capital consumption. We have accrued 39 cents of dividends per share in the first half against the 20 cents per share announced year to date. We expect the $3 billion buyback we announced today to have an impact of around 0.4 percentage points. In summary, our second quarter results show discipline, performance and delivery. Discipline in the way we are applying strong cost control – we are on track to achieve our target of around 3% cost growth in 2025 compared to 2024 on a target basis. Our simplification saves are ahead of our previous expectation. We are also progressing at pace with our exit of non-strategic activities and are redeploying into priority growth areas. Performance in our earnings – each of our four businesses is growing revenue, and each one is making mid-teens ROTE or better. Delivery – these second quarter results show the way in which we are supporting our customers. Our 5% revenue growth and 17.7% ROTE show we are delivering against the targets we set out to you. Louise, can we go to",2025,Q2,False,250731-2q-interim-results-2025-presentation-to-investors-and-analysts-transcript.pdf
qa,1.0,,Benjamin Toms,Analyst,RBC,"The first one’s on your banking NII guidance of $42 billion. You also provided some useful guidance on one-month HIBOR sensitivity at 1%. Can you just give some more colour on the assumption that you’ve made within your banking NII guidance in relation to the time it will take HIBOR to return to normalised levels? And then, secondly, on cost of risk, the guidance range is 30 to 40 basis points, and you’ve been at the top end of that range now for a couple of years. Is it a sensible assumption really to think that you’ll remain in the top half of this range for at least FY26? Thank you.",2025,Q2,False,250731-2q-interim-results-2025-presentation-to-investors-and-analysts-transcript.pdf
qa,,1.0,Pam Kaur,management,HSBC,"The $42 billion guidance includes market expectations of HIBOR implied above 2% in third quarter. So we’ve already said that HIBOR at a 1% impacts us by $100 million per month, so if you look overall, our HIBOR expectations as well as the impact of the $100 million – all these are included when you look at our overall confidence in the BNII guidance for the year. The BNII guidance is not just based on the forward curves. As we know, in Q2, very low HIBOR impacted us for around six to seven weeks. We have given more detail of it in the appendix, but a couple of things have moved around. The time deposits are now four points lower, and you look at those factors, and as we look for the rest of the year, there will be some upside and downside in terms of the timing of when the HIBOR shifts happen, as well as the dollar depreciation, how long it continues. In Q2, it was a tailwind for us. In terms of ECLs, so from an ECL perspective, we only give you the 2025 number. It’s fair to say that we have always in the last few years stayed between the 30 to 40 basis points, sometimes a bit to the upper end, so we’re not giving any guidance beyond 2025 at this stage.",2025,Q2,False,250731-2q-interim-results-2025-presentation-to-investors-and-analysts-transcript.pdf
qa,2.0,,Kian Abouhossein,Analyst,JP Morgan,"Two questions: the first one is related to tariffs. You gave guidance of 5% impact on revenues and I just wanted to see how we should think about that going forward, as you don’t see anything in the numbers today. And the second question is related to stage 1 and stage 2 movements. Clearly, your stage 2 has deteriorated. You discuss PDs, which have been adjusted, and I’m trying to understand a little bit more detail around your movements, in particular in the corporate and commercial bank, in terms of potential realised losses, but also model adjustments versus environment.",2025,Q2,False,250731-2q-interim-results-2025-presentation-to-investors-and-analysts-transcript.pdf
qa,,1.0,Georges Elhedery,management,HSBC,"On tariffs, first, tariffs have never been a new feature of global trade. They have always been there, although we have seen recently a more significant shift in the US tariff policy. That’s created more uncertainty but, at the same time now, we’re encouraged to see that more agreements are being concluded, and this is giving us ideally more certainty as we look into the future. There are important things to call out. One, as you did see from our Q2 results, our trade Fee and other income has grown by 4%, and the reasons are multiple. First, we are positioned across some of the fastest growing trade corridors on the planet, specifically the ones in Asia or between Asia and the Middle East and various parts of the world where trade continues to grow significantly higher trends than some of the more traditional trade corridors and we have a leadership position across these intra-Asia, Asia-Middle East corridors. Second is we kept investing at pace in our services trade sector and now we have capabilities there and we’re able to capture much faster growth in the services trade sector than what has been the growth exhibited in the goods trade sector and that’s another area of strength for HBSC. Third, even in trade so far that the US is involved in, imports into the US, some of the unique propositions we’ve put forward such as TradePay have given unique support to US importers in helping them manage their working capital facilities and helping them meet the duties they are due to pay for tariffs in a way that allowed us to continue growing our business and gaining share. You put all of this together – you put the expertise we have with more than 5,000 trade specialists across more than 50 markets where we operate – and you can see the resilience of our business to uncertainty. Actually, it is a period where we can differentiate, continue gaining market share, deepening customer relationships, acquiring more customers and this is what we envisage for the expertise we have and the strength we have in our trade business. With regards to scenarios, I would like Pam to take you through it, but remember some of these scenarios are including extreme market movements such as interest rates at 1% which have material impact beyond the pure trade impact on our business.",2025,Q2,False,250731-2q-interim-results-2025-presentation-to-investors-and-analysts-transcript.pdf
qa,,2.0,Pam Kaur,management,HSBC,"Firstly, in terms of our scenarios, we continue to update them on a quarterly basis.",2025,Q2,False,250731-2q-interim-results-2025-presentation-to-investors-and-analysts-transcript.pdf
qa,,,,,,"I just want to reiterate: we are still comfortable that the impact on revenue that we highlighted in the first quarter of low single digit from tariffs is still the same. When you look at scenarios more broadly and you look at the lower interest rates then, whether you’re a trade bank or not, it would affect us like any other bank if interest rates go well below 2%, in the 1% territory. That’s the broader piece in terms of the downside scenarios. I also want to share with you that, when we look at our customers and our portfolios, so far the customers who are impacted by tariffs, from a credit perspective, they are holding up well. We are seeing no early warning signs or triggers of either lower deposits or additional drawdowns. Coming on to the ECLs in terms of the model update, the model update was looking at PDs in a more calibrated way across our portfolio and, in Hong Kong, it increased the allowance number going to stage 2, but, on the other hand, in the UK there was a release. Models, when the calibration happens, some markets go up, some down. I just wanted to share that with you overall. The vast majority of the model changes were due to PD migration and then you can imagine how it varies from market to market.",2025,Q2,False,250731-2q-interim-results-2025-presentation-to-investors-and-analysts-transcript.pdf
qa,3.0,,Kunpeng Ma,Analyst,China Securities,"I have two questions on impairments. The first one is related to the BoCom impairment, especially that one with the VIU test. It seems that you conduct a VIU test every quarter, but you don’t charge impairments every quarter. It seems that the impairment charges always come together with other bad news. When you first charge the VIU impairment in the fourth quarter of 2023, you got French disposal loss, you got a slight miss on the cost control, so you charged the first time and, in this quarter, you got the BoCom dilution impairment. I also cover Chinese banks. Their fundamentals are weak, but there were no sudden drops in fundamentals in the second quarter. It seems that VIU impairment charges always come together with other bad news. Can you share with us a little bit more colour on the factors triggering that kind of VIU impairment charge?",2025,Q2,False,250731-2q-interim-results-2025-presentation-to-investors-and-analysts-transcript.pdf
qa,,,,,,The second question is: can you share with us some views a little bit longer term on the Hong Kong CRE outlook? You increased the credit cost assumption going forward due to the Hong Kong CRE pressure. Is there any chance that the Hong Kong CRE pressure will further increase your ECL assumptions going forward? I have those two questions. Thank you.,2025,Q2,False,250731-2q-interim-results-2025-presentation-to-investors-and-analysts-transcript.pdf
qa,,1.0,Georges Elhedery,management,HSBC,"With Hong Kong CRE, the first thing, as you may expect, is we know this market very well. We’ve been in Hong Kong for 160 years, involved in the sector, and we’re comfortable with the position in this market. That’s very important to call out. Specifically, as regards residential development, this has stabilised. This has stabilised and we’re encouraged by that. It’s stabilised mostly because of policy support measures that have been taken, as well as because of a robust rental market more recently but, when we look wider in the CRE space, specifically around the office CRE space in Hong Kong, we’re still struggling because of some oversupply in this space. We are encouraged by some additional government action taken to restrict land sales and office CRE and this should work its way into the medium term by restricting supply and supporting the recovery of pricing in this space, but there will be some short-term pressure. Of the exposure we have on Hong Kong CRE, we basically called out less than 5% of it – around $1.5 billion of that exposure – where we continue to look with focus and attention. That $1.5 billion is to the weak borrowers that are either sub-standard or credit impaired, where the long- term value of the collateral is above 70%. Against this $1.5 billion, we have a $0.5 billion ECL. It gives you a quantum of what a worst case scenario in this space can be and that is the segment we’re looking at. Across the wider spectrum on Hong Kong CRE, what I can say is our mission is obviously to continue to support our customers as they work through some of the short-term challenges they’re going through but, in the medium to long term, we remain confident in the supply/demand dynamic in Hong Kong and the appeal of Hong Kong real estate at large and, therefore, remain constructive and optimistic about the medium to long term. The comment I want to make on BoCom is it’s purely coincidental. There is no correlation whatsoever between an accounting process related to the VIU process versus any other information, but remember the BoCom impairments have no CET 1 impact. They have no CET 1 ratio impact. They have, therefore, also no distribution impact in terms of dividend or share buyback, so I really encourage you to look at it as a pure accounting but no actual economic impact to the bank.",2025,Q2,False,250731-2q-interim-results-2025-presentation-to-investors-and-analysts-transcript.pdf
qa,,2.0,Pam Kaur,management,HSBC,"On Hong Kong CRE, our book is down $1 billion to $32 billion and it’s mainly because of repayments done at the unsecured end of the book, where the exposure is mainly to very strong, diverse conglomerates, which are nearly 95% rated Strong or Good and have had very little impairment. That’s 42% of our limits. The increase that we have seen in the impaired book, you’re right. $600 million is largely to the secured side of the portfolio and the ECL stage 2 allowance increase is entirely due to models. Out of that, the charge we’ve taken of $400 million in the quarter, $100 million is due to the modelling charges. As Georges has said, the area we are most focused on is the sub-standard and the credit impaired side of the book, where the exposure if $1.4 billion. There is already an existing ECL charge of $500 million, so you can see further down what it means from an outlook perspective. Overall, when we have refreshed our ECL guidance, we obviously stress it with upside, downside and some fairly stringent requirements and we continuously monitor our book and we think that overall guidance that we have given in terms of around 40 basis points captures the entirety of the risk in the Hong Kong CRE book as we look at it now. On BoCom – and, as Georges said, of course we do not link impairment timing to anything else. It’s a routine quarterly accounting process. Again, we use our models. It’s a value-in-use model. It is very sensitive to input factors, so even a small shift in basis points can make it move up or down and, when we make an impairment, it’s because the fair value from the model is below the carrying value. We have already given you details on the model’s sensitivity to the various inputs in our annual report and nothing has changed in that process.",2025,Q2,False,250731-2q-interim-results-2025-presentation-to-investors-and-analysts-transcript.pdf
qa,,,,,,"Just to reiterate: we don’t expect any impact on CET 1 from any further impairments. We also have no impact of this on our distribution or dividend policy and the model will do what the model does. Every quarter, we look at it and make changes accordingly.",2025,Q2,False,250731-2q-interim-results-2025-presentation-to-investors-and-analysts-transcript.pdf
qa,4.0,,Aman Rakkar,Analyst,Barclays,"I had a couple of questions, please – one on net interest income and one on costs. It’s a two-part question on NII. At face value, your banking NII guidance is circa $42 billion for the year. Given that you’re annualising at $43 billion at H1, that does actually imply a pretty marked step off in net interest income in H2. I just want to query whether you really mean that or not? There’s obviously lots of moving parts at play here, but it implies a run rate for net interest income in H2, which I guess people will carry over into 2026. Is there an element of conservatism in that $42 billion? Is there just too much uncertainty around HIBOR? The second part of that first question, if I may, is: can you help me understand the levers that you’re pulling and are able to continue pulling from here to offset this HIBOR decline? I’m specifically thinking about deposit passthroughs. The second question is around costs, please. I’m just interested in how hard you are pushing the organisation right now to realise the cost savings because, outside in, I think you’re leading a bit of a quiet revolution across the firm, to the extent that you can, and I’m hopeful that you can realise additional cost savings over time. Georges, I’m really interested in your reflections. Are you running at maximum capacity now, in terms of what you’re trying to do? And just a modelling point. To me, next year – I think it should be flattish costs next year. I don’t think consensus has got that, but a 3.5% inflation rate on costs and the $1.1 billion of gross saves tells me it should be flat next year. If you can comment on that as well, that would be great. Thank you so much.",2025,Q2,False,250731-2q-interim-results-2025-presentation-to-investors-and-analysts-transcript.pdf
